id,reviews.text,review_length,sentiment_polarity
AVpe5s3RLJeJML43x4eA,"I am trying the Pantene Expert Pro-V AgeDefy Shampoo, as a BzzAgent. I receive the product for free, in exchange for my real and honest review. I have been using the Conditioner for only a few days, so will leave another review in a couple of weeks. My first impressions of the product is the packaging is nice, a sleek black bottle and their trademark gold lettering. But, I'm a little disappointed in the size...if it's a great product, I want it to last! After only two washes, I am starting to see that my hair is slightly less tangled when I brush it out, and my grey's seem to be slightly more manageable. Can't wait to report back after a couple of weeks of use! The only drawback so far, is that the scent of the shampoo differs slightly from the great scent of the conditioner. Wish it was the same (the shampoo smell is fantastic!) Thank you Pantene Expert ProV and BzzAgent! This review was collected as part of a promotion.",83,0.17578124999999997
AVpe5s3RLJeJML43x4eA,"I like this conditionner. I love how smooth my hair felt after just one use. My hair also felt strong and healthy. It worked fantastically well in detangling my hair (I have very frizzy hair). I just don't know that I'd recommend these products for people with very sensitive scalps because there seem to be a lot of chemicals in the products and it just smelled like candy to me. I usually have very sensitive skin in general (and scalp as well) but I didn't develop an allergic reaction to this conditionner, which is great. I don't know that I'd buy this product, because I felt very self conscious about the smell (it smelled like a very strong perfume, even after I'd washed it off!). I think I preferred the shampoo, but I will keep an open mind and try it a few times. This review was collected as part of a promotion.",75,0.3106060606060606
AVpe5s3RLJeJML43x4eA,"Loved this product. it left my hair feeling and smelling great! Most conditioners leave my hair feeling greasy, this one didn't at all. will definitely buy this product in the future. This review was collected as part of a promotion.",22,0.3
AVpe5s3RLJeJML43x4eA,The AgeDefy conditionner is great ! The product is pretty thick and moisturizes very well. It leaves the hair feeling silky smooth. My hair appeared to be shinny and healthy afterwards. This review was collected as part of a promotion.,22,0.32999999999999996
AVpe5s3RLJeJML43x4eA,This product left my hair a little frizzy but I used my straightner and it took most of it out along with some Argon oil This review was collected as part of a promotion.,15,-0.09375
AVpe5s3RLJeJML43x4eA,"I have been using the AgeDefy conditioner for about a week with the matching shampoo. I love the scent of this line and really enjoy the light perfume smell that is left on my hair afterwards. It's not overpowering and very feminine. I like the texture of the conditioner. It feels hydrating without being too heavy and hasn't left my hair feeling frizzy or dry. On the other end up haven't felt like my hair gets greasy quickly or is weighed down so it seems like a well balanced conditioner. I have long fine curly hair and this condioner worked very well for me. I will still supplement with a weekly hair mask, but it leaves my hair supple for the whole week. This review was collected as part of a promotion.",67,0.17575757575757575
AVpe5s3RLJeJML43x4eA,"I have only been using Pantene Expert Pro-V AgeDefy Conditioner for a week, but I have already seen results. I have very fine hair so conditioners have always made me nervous. They often leave my hair looking rather limp and dull. Once I tried this (small amount) I was hooked. It's a nice thick consistency that seems to stick on the hair without seeping to the roots and causing that limpness I often found with other products. It rinses out nicely and leaves you with tangle free hair. I love the smell of the conditioner. It is a light fresh scent, nothing overpowering, which was a nice surprise. Overall, I am very happy with this product and would buy it again. This review was collected as part of a promotion.",66,0.2553571428571429
AVpe5s3RLJeJML43x4eA,"I tried out the Pantene Expert Pro-V AgeDefy Conditioner from their Expert line for about 2 weeks. I have fine, wavy hair with a dry scalp and split ends. I found that the conditioner did a really good job of helping with my dry scalp and giving my hair more volume. I also found my hair to be smoother and softer. The product is also a very nice consistency and has a neutral scent. The only issue I had with this product is that after using it, my hair became greasy much faster than normal and I have had to wash it much more frequently. As I all ready have dry hair and split ends, this isn't the greatest but otherwise it is a good product! This review was collected as part of a promotion.",64,0.3424242424242424
AVpe5s3RLJeJML43x4eA,"Some people choose Botox for their face to make them feel young again, some choose transplants, I choose Pantene Age Defying Conditioner to make my hair look and feel younger! It leaves my hair strong and shiny. No greasy oily feeling with the conditioner, nice and creamy and clean feeling. smells good too! My hair feels clean and hydrated. I was having issues with my hair falling out and it looked as though my hair was the new carpet for the shower floor, now my hair is nice and thick and on my head! definitely suggesting this to my friends! This review was collected as part of a promotion.",58,0.27300275482093667
AVpe5s3RLJeJML43x4eA,"I received my bzz kit with my Pantene age defy conditioner and shampoo to try! I found the conditioner to be nice, rich and creamy. It smells nice but not my favourite of scents because I'm not a huge fan of the smell of coconuts. It detangled my curly hair easily. After I blowed my hair I did notice that I had less fly away hairs and less frizz! I also noticed it tammed down my grey hairs, and my hair felt silky smooth! I am pleased with this Pantene age defy shampoo and conditioner and would by it if the price is responsible! This review was collected as part of a promotion.",58,0.3270833333333334
AVpe5s3RLJeJML43x4eA,"I loved the scent of this product as soon as I opened the box. The packaging and formula looked and felt professional, like a higher-end salon product. Even the weird brown colour of product lead me to believe maybe there was some sort of colour or anti-aging ingredients in it, but probably just a marketing decision to not alter it or to make it look like it contained Olay. Both the shampoo and conditioner were very moisturizing. They made my hair a bit on the limp side, but it air dried and blow dried very nicely. This review was collected as part of a promotion.",53,0.04285714285714284
AVpe5s3RLJeJML43x4eA,I tried the AgeDefy conditioner and was actually pretty impressed with how smooth and soft it makes my hair feel in comparision to what I was using. I have been using for over a week now and it seems to be also helping maintain my colour. I have noticed however that my hair is very fly-away over the past few days difficult to know if its just the return of cold air or the conditioner. Will have to keep an eye on it. I do really like that this product is thick and stays on the hair when applied in the shower. This review was collected as part of a promotion.,46,0.03333333333333335
AVpe5s3RLJeJML43x4eA,"Wow so glad I got the chance to try and review this conditioner, I have had a chance now for the last week to use the conditioner with the corresponding shampoo and I must say I love it. The look of the bottle is appealing, the conditioner smells great and my hair feels so soft. My hair hasn't felt as greasy towards the end of the day if that makes sense to everyone. I am looking forward to how many more benefits I will see in the coming weeks using the rest of my bottle up, this is definitely a product I will continue to buy This review was collected as part of a promotion.",54,0.33333333333333337
AVpe5s3RLJeJML43x4eA,"I love the way that this product feels on my hair in the shower. It rinses really well too. I found that it works/looks best if you blow dry your hair it doesn't look as 'fresh' if you let it air dry. I have had a lot of people comment on how good my hair looks. It is a challenge to keep your hair looking good when you don't use any styling agents outside of shampoo and conditioner. My husband has also commented on how much fuller my hair looked with this product. After all, who doesn't like a compliment This review was collected as part of a promotion.",54,0.3466666666666667
